cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,ALOSA SAPIDISSIMA,DIBRANCHUS ATLANTICUS,PRIONOTUS ALATUS,BROSME BROSME,PLACOPECTEN MAGELLANICUS,DECAPTERUS MACARELLUS,CYCLOPTERUS LUMPUS,PRIONOTUS RUBIO,MORONE SAXATILIS,PRIONOTUS CAROLINUS,SEBASTES FASCIATUS,SYNGNATHUS FUSCUS,UNKNOWN 03,DASYATIS SAY,MYLIOBATIS GOODEI,PARALICHTHYS OBLONGUS,CARCHARHINUS OBSCURUS,BATHYPOLYPUS ARCTICUS,MUSTELUS CANIS,MYLIOBATIS FREMINVILLEI,SCORPAENA BRASILIENSIS,HIPPOGLOSSOIDES PLATESSOIDES,LOLLIGUNCULA BREVIS,DASYATIS AMERICANA,SPHOEROIDES MACULATUS,ACIPENSER OXYRHYNCHUS,GLYPTOCEPHALUS CYNOGLOSSUS,SEPIOLIDAE,ACANTHOCARPUS ALEXANDRI,MACRORHAMPHOSUS SCOLOPAX,ARGENTINA SILUS,ETRUMEUS TERES,UROPHYCIS SP,ECHENEIS NAUCRATES,CONGRIDAE,GYMNURA ALTAVELA,PRIONOTUS EVOLANS,HOMARUS AMERICANUS,LEIOSTOMUS XANTHURUS,GADUS MORHUA,SCYLIORHINUS RETIFER,HALIEUTICHTHYS ACULEATUS,TRIGLIDAE,CLUPEA HARENGUS,OGCOCEPHALUS PARVUS,CHAULIODUS SLOANI,UNKNOWN 06,MACROZOARCES AMERICANUS,SYMPHURUS SP,FISTULARIA SP,OPHIDION HOLBROOKI,MELANOGRAMMUS AEGLEFINUS,REINHARDTIUS HIPPOGLOSSOIDES,OCTOPODA,ARCHOSARGUS PROBATOCEPHALUS,SQUALUS ACANTHIAS,MYXINE GLUTINOSA,TAUTOGOLABRUS ADSPERSUS,BOTHIDAE,CARETTA CARETTA,STENOTOMUS CHRYSOPS,PERISTEDION MINIATUM,HEMITRIPTERUS AMERICANUS,OPHIDION MARGINATUM,POLLACHIUS VIRENS,LEUCORAJA OCELLATA,LEUCORAJA ERINACEA,TRICHIURUS LEPTURUS,ANCHOA MITCHILLI,DASYATIS CENTROURA,LAGODON RHOMBOIDES,UNKNOWN 04,BREVOORTIA TYRANNUS,GERYON QUINQUEDENS,CRYPTACANTHODES MACULATUS,AMMODYTES DUBIUS,COTTIDAE,TRACHINOCEPHALUS MYOPS,POMATOMUS SALTATRIX,CYNOSCION REGALIS,PORTUNIDAE,SICYONIA BREVIROSTRIS,ORTHOPRISTIS CHRYSOPTERA,CITHARICHTHYS SP,ILLEX ILLECEBROSUS,UNKNOWN 05,HIPPOGLOSSUS HIPPOGLOSSUS,BELLATOR BRACHYCHIR,OPHICHTHIDAE,CALAPPIDAE,CANCER BOREALIS,ENCHELYOPUS CIMBRIUS,LEPOPHIDIUM PROFUNDORUM,CANCER IRRORATUS,ETROPUS MICROSTOMUS,SYNODUS FOETENS,TRIGLOPS MURRAYI,TORPEDO NOBILIANA,CARCHARHINUS PLUMBEUS,ANGUILLA ROSTRATA,MYOXOCEPHALUS AENAEUS,KATHETOSTOMA ALBIGUTTA,MENTICIRRHUS SAXATILIS,BAIRDIELLA CHRYSOURA,CRUSTACEA SHRIMP,PARALICHTHYS DENTATUS,MICROPOGONIAS UNDULATUS,ALOSA PSEUDOHARENGUS,RAJA EGLANTERIA,STERNOPTYCHIDAE,MONOLENE SESSILICAUDA,ARGENTINA STRIATA,TAUTOGA ONITIS,MYOXOCEPHALUS OCTODECEMSPINOSUS,STOMATOPODA,PSEUDOPLEURONECTES AMERICANUS,MERLUCCIUS ALBIDUS,TRINECTES MACULATUS,SYNAGROPS BELLUS,BENTHODESMUS SIMONYI,FISTULARIA TABACARIA,PORTUNUS SPINIMANUS,CHAETODIPTERUS FABER,FISTULARIA PETIMBA,CITHARICHTHYS ARCTIFRONS,ASPIDOPHOROIDES MONOPTERYGIUS,FOETOREPUS AGASSIZI,MAUROLICUS WEITZMANI,PEPRILUS TRIACANTHUS,UROPHYCIS REGIA,ANARHICHAS LUPUS,UROPHYCIS CHESTERI,POLYMIXIA LOWEI,LIMANDA FERRUGINEA,SERRANUS NOTOSPILUS,UNKNOWN 11,TRASH SPECIES IN CATCH,PERISTEDION GRACILE,SCOPHTHALMUS AQUOSUS,MAJIDAE,CAULOLATILUS MICROPS,CHLOROPHTHALMUS AGASSIZI,MYCTOPHIDAE,PENAEUS SP,PLEURONECTIDAE,ABRALIA VERANYI,BELLATOR EGRETTA,RHOMBOPLITES AURORUBENS,AMBLYRAJA RADIATA,MURAENIDAE,OVALIPES OCELLATUS,SQUATINA DUMERIL,SCOMBER SCOMBRUS,LEPOPHIDIUM JEANNAE,ANTENNARIUS RADIOSUS,GALATHEIDAE,DIPLECTRUM FORMOSUM,CALLINECTES SAPIDUS,OPHIDIIDAE,CENTROPRISTIS STRIATA,URANOSCOPIDAE,CANCRIDAE,ZENOPSIS CONCHIFERA,ANTIGONIA CAPROS,SYACIUM PAPILLOSUM,MACROURIDAE,OVALIPES STEPHENSONI,PROMETHICHTHYS PROMETHEUS,LIPARIS ATLANTICUS,SCORPAENIDAE,UROPHYCIS CHUSS,MONACANTHUS HISPIDUS,LIMULUS POLYPHEMUS,MENTICIRRHUS AMERICANUS,PETROMYZON MARINUS,CENTROPRISTIS PHILADELPHICA,LOPHIUS AMERICANUS,UNKNOWN 01,LOLIGO PEALEII,OGCOCEPHALUS CORNIGER,ALOSA AESTIVALIS,PLEOTICUS ROBUSTUS,MENIDIA MENIDIA,PONTINUS LONGISPINIS,HELICOLENUS DACTYLOPTERUS,MERLUCCIUS BILINEARIS,UROPHYCIS TENUIS,PARASUDIS TRUCULENTA,CHIONOECETES OPILIO,SPHOEROIDES PACHYGASTER,SYNGNATHIDAE,DIPTURUS LAEVIS,UNKNOWN 02,LEUCORAJA GARMANI,SYNODONTIDAE,GYMNURA MICRURA,ASTROSCOPUS GUTTATUS,LARIMUS FASCIATUS,MALACORAJA SENTA
HB200802,200804,111,-75.578587,34.905082,24/03/2008-02:11:22,8500,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
HB200802,200804,198,-67.380588,41.588048,05/04/2008-20:46:00,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,51,-73.238043,38.974237,12/03/2008-07:22:50,1740,0,0,0,0,4,0,0,0,0,248,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,6,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,284,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,32,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,183,-68.359037,40.267637,04/04/2008-07:15:53,1140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,6,0,38,0,0,0,0,0,5,377,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,172,-70.591382,39.997263,03/04/2008-02:24:36,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,5,0,0,0,0,0,0,0,247,54,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,50,-73.57832,39.018315,12/03/2008-04:53:50,1730,0,0,0,0,685,0,0,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,191,-67.437093,40.657898,05/04/2008-01:22:53,1130,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,342,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,6,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,173,-70.204362,40.109763,03/04/2008-05:11:55,1110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,50,0,0,0,0,0,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,190,-67.661798,40.650083,04/04/2008-23:20:02,1130,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,32,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,4,0,0,0,0,0,0,0
HB200802,200804,59,-73.185602,39.894883,13/03/2008-04:27:16,1020,7,0,0,0,131,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4746,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,513,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,135,-74.872268,38.45527,26/03/2008-02:57:12,3290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,6,81,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,711,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,263,-68.561947,42.344893,19/04/2008-10:51:44,1240,3,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,8,0,0,0,0,0,1,0,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,2,0,0,0,6,0,0,0,0,271,4,0,0,0,0,0,0,0,0,0,0,0,1
HB200802,200804,272,-67.142425,43.63952,20/04/2008-14:18:01,1340,3,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,41,0,0,0,44,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189,5,0,0,0,0,0,0,0,0,0,0,0,1
HB200802,200804,289,-68.166132,43.892847,22/04/2008-12:50:00,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,0,0,0,10,0,0,0,0,69,3,0,0,0,0,0,0,0,0,0,0,0,1
HB200802,200804,247,-69.111463,40.966487,17/04/2008-11:40:03,1100,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,6,0,0,13,54,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,112,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HB200802,200804,184,-68.191123,40.353317,04/04/2008-09:16:02,1140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,135,0,0,0,117,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,1,0,62,0,0,0,0,0,0,781,2,0,0,0,0,2,0,0,0,0,0,0,0
HB200802,200804,178,-69.765633,40.510038,03/04/2008-18:14:50,1100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,5,0,0,0,0,0,0,2879,0,0,0,0,0,1,0,0,0,0,0,0,0
HB200802,200804,194,-67.023107,40.895442,05/04/2008-10:38:57,1130,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,90,0,0,0,18,0,0,0,1,0,0,0,0,0,0,13,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
HB200802,200804,121,-75.801597,36.461693,24/03/2008-23:08:14,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,13,486,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,4,0,2,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,704,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,130,-74.916275,38.047838,25/03/2008-19:30:19,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,147,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,57,-73.843818,39.81459,12/03/2008-21:41:43,3170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,258,-68.41033,41.739585,18/04/2008-21:48:03,1220,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,39,0,0,0,1,0,0,0,12,1,0,0,17,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,2,0,0,0,2,0,0,0,0,760,88,0,0,0,0,0,0,0,0,0,0,0,1
HB200802,200804,63,-72.545547,39.387632,13/03/2008-15:31:13,1030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,635,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1241,0,0,0,0,0,0,56,0,0,0,0,0,1,0,1,0,0,0,0,0
HB200802,200804,36,-74.82245,38.634767,10/03/2008-17:34:29,3260,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
HB200802,200804,65,-72.808552,39.180745,19/03/2008-04:28:41,1750,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,26,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,251,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,111,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
