cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,POLLACHIUS VIRENS,REINHARDTIUS HIPPOGLOSSOIDES,MENTICIRRHUS SAXATILIS,GYMNURA ALTAVELA,MUSTELUS CANIS,TRIGLOPS MURRAYI,ARCTICA ISLANDICA,ILLEX ILLECEBROSUS,TORPEDO NOBILIANA,ASTROSCOPUS GUTTATUS,PROMETHICHTHYS PROMETHEUS,CRUSTACEA SHRIMP,PEPRILUS TRIACANTHUS,MACROURIDAE,ACANTHOCARPUS ALEXANDRI,SALMO SALAR,SYNAGROPS BELLUS,PARALEPIDAE,UROPHYCIS TENUIS,ARGOPECTEN IRRADIANS,SYNODONTIDAE,PHOLIS GUNNELLUS,MELANOGRAMMUS AEGLEFINUS,TAUTOGOLABRUS ADSPERSUS,CEPHALOPODA,CITHARICHTHYS CORNUTUS,HIPPOGLOSSOIDES PLATESSOIDES,MENTICIRRHUS AMERICANUS,ALOSA AESTIVALIS,MYOXOCEPHALUS OCTODECEMSPINOSUS,ZOARCIDAE,SCORPAENIDAE,GADUS MORHUA,CANCER BOREALIS,HIPPOGLOSSUS HIPPOGLOSSUS,LUMPENUS LUMPRETAEFORMIS,STENOTOMUS CHRYSOPS,BROSME BROSME,LOPHIUS GASTROPHYSUS,CARCHARIAS TAURUS,CANCER IRRORATUS,PARALICHTHYS OBLONGUS,SCOPHTHALMUS AQUOSUS,LOLIGO PLEII,PONTOPHILUS NORVEGICUS,SPHOEROIDES MACULATUS,TRACHURUS LATHAMI,LEIOSTOMUS XANTHURUS,CHIONOECETES OPILIO,DICHELOPANDALUS LEPTOCERUS,PORTUNUS SPINIMANUS,SCYLIORHINUS RETIFER,ARGYROPELECUS ACULEATUS,DASYATIS SAY,GLYPTOCEPHALUS CYNOGLOSSUS,OSMERUS MORDAX,ARCTOZENUS RISSOI,CONGER OCEANICUS,CONGRIDAE,POMATOMUS SALTATRIX,BREVOORTIA TYRANNUS,LOPHIIFORMES,UNKNOWN 01,DIBRANCHUS ATLANTICUS,MYXINE GLUTINOSA,PLACOPECTEN MAGELLANICUS,LOPHIUS AMERICANUS,OPHIDION GRAYI,CYNOSCION REGALIS,ETROPUS SP,MICROPOGONIAS UNDULATUS,BAIRDIELLA CHRYSOURA,ENCHELYOPUS CIMBRIUS,PENAEUS SP,CALLINECTES SAPIDUS,OVALIPES STEPHENSONI,LIMANDA FERRUGINEA,MULLUS AURATUS,SCOMBER SCOMBRUS,GYMNURA MICRURA,ETROPUS MICROSTOMUS,PSEUDOPLEURONECTES AMERICANUS,GADELLA IMBERBIS,CHLAMYS ISLANDICA,PORTUNIDAE,MAJIDAE,NEMICHTHYS SCOLOPACEUS,LYCENCHELYS VERRILLI,CRYPTACANTHODES MACULATUS,ALOSA PSEUDOHARENGUS,SYMPHURUS SP,HOMARUS AMERICANUS,PRIACANTHUS ARENATUS,TRICHIURIDAE,MAUROLICUS WEITZMANI,HEMANTHIAS AUREORUBENS,LEUCORAJA OCELLATA,CALAPPIDAE,ANTHIAS NICHOLSI,MALACORAJA SENTA,LIMULUS POLYPHEMUS,CYCLOPTERUS LUMPUS,LEPOPHIDIUM PROFUNDORUM,SQUATINA DUMERIL,LITHODES MAJA,OVALIPES OCELLATUS,PRIONOTUS EVOLANS,CLUPEA HARENGUS,PRIONOTUS ALATUS,ARGENTINA STRIATA,PERISTEDION MINIATUM,SCOMBER JAPONICUS,AMMODYTES DUBIUS,LEUCORAJA GARMANI,PRIONOTUS CAROLINUS,MELANOSTIGMA ATLANTICUM,SEBASTES FASCIATUS,FOETOREPUS AGASSIZI,RAJA EGLANTERIA,CYNOSCION NOTHUS,TAUTOGA ONITIS,STELLEROIDEA,CHLOROPHTHALMUS AGASSIZI,ASPIDOPHOROIDES MONOPTERYGIUS,UROPHYCIS REGIA,MORONE SAXATILIS,SEPIOLIDAE,LAGOCEPHALUS LAEVIGATUS,MONOLENE SESSILICAUDA,MYLIOBATIS FREMINVILLEI,SPISULA SOLIDISSIMA,LOPHOLATILUS CHAMAELEONTICEPS,DIPTURUS LAEVIS,ALOSA SAPIDISSIMA,HELICOLENUS DACTYLOPTERUS,DASYATIS CENTROURA,CAPROIDAE,CARCHARHINUS PLUMBEUS,TETRAODONTIDAE,MERLUCCIUS BILINEARIS,ANARHICHAS LUPUS,MACROZOARCES AMERICANUS,LOLIGO PEALEII,MENIDIA MENIDIA,CITHARICHTHYS ARCTIFRONS,HEMITRIPTERUS AMERICANUS,CYTTOPSIS ROSEA,STOLOTEUTHIS LEUCOPTERA,UROPHYCIS SP,AMBLYRAJA RADIATA,POLYMIXIA LOWEI,ARGENTINA SILUS,PARALICHTHYS DENTATUS,CHAULIODUS SLOANI,PASIPHAEA MULTIDENTATA,EUMICROTREMUS SPINOSUS,ANTIGONIA CAPROS,ARGOPECTEN GIBBUS,SYNGNATHIDAE,MACRORHAMPHOSUS SCOLOPAX,OPHIDION MARGINATUM,GALATHEIDAE,MERLUCCIUS ALBIDUS,GERYON QUINQUEDENS,PONTINUS LONGISPINIS,SQUALUS ACANTHIAS,ZENOPSIS CONCHIFERA,CENTROPRISTIS STRIATA,PETROMYZON MARINUS,TRASH SPECIES IN CATCH,ETRUMEUS TERES,BATHYNECTES LONGISPINA,ANCHOA MITCHILLI,ACIPENSER OXYRHYNCHUS,LEUCORAJA ERINACEA,UROPHYCIS CHUSS,XENOLEPIDICHTHYS DALGLEISHI,UROPHYCIS CHESTERI,OPHICHTHIDAE,PARASUDIS TRUCULENTA,SYNODUS FOETENS,SERRANIDAE,MOLA MOLA,TRICHIURUS LEPTURUS,BATHYPOLYPUS ARCTICUS,MYCTOPHIDAE
HB201201,201202,84,-74.894882,38.405827,14/03/2012-19:09:02,3290,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,255,-67.205893,42.03431,11/04/2012-04:29:42,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,3,0,0,29,0,0,23,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,121,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1,0,0,0,0,0,0,0,0,0,0
HB201201,201202,298,-66.791088,42.115313,15/04/2012-19:42:02,1210,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,3,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,73,-75.158057,36.246133,13/03/2012-17:13:46,1610,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,243,-68.298248,42.514468,09/04/2012-14:11:04,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,356,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,2,0
HB201201,201202,45,-74.92824,36.530542,05/03/2012-05:25:13,1650,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
HB201201,201202,96,-72.081133,39.981813,21/03/2012-03:47:04,1020,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3640,0,0,0,0,296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,89,0,0,0,17,0,0,0,0,0,0,0,110,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,10,0,0,0,0,0,0,83,0,0,53,0,144,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,2482,0,15,0,0,0,0,0,0,25,13,0,0,0,0,0,0,0,0,0,0
HB201201,201202,299,-66.651182,42.174847,15/04/2012-21:55:06,1220,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,5,0
HB201201,201202,98,-71.960162,39.865082,21/03/2012-08:13:06,1030,0,0,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,4,0,0,0,0,0,0,79,0,0,204,0,72,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0
HB201201,201202,311,-67.134423,43.734368,17/04/2012-07:00:40,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,81,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2691,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0
HB201201,201202,210,-69.10096,41.041348,05/04/2012-18:23:09,1230,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
HB201201,201202,150,-72.355983,40.832157,25/03/2012-17:06:12,3050,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,387,-67.181018,44.282502,01/05/2012-15:40:03,1351,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,34,0,2,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,64,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,219,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12,0
HB201201,201202,296,-66.95058,42.120227,15/04/2012-16:16:18,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,1,0,0,3,0,0,8,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,220,,,-,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,39,-75.3639,37.06133,04/03/2012-06:23:03,1650,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,77,0,0,0,3,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,77,-75.395382,37.474992,14/03/2012-04:39:13,3350,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,21,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,175,-69.880192,40.56236,28/03/2012-05:06:05,1100,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,340,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,47,0,0,0,0,0,0,0,0,0,0
HB201201,201202,161,-71.210853,41.380308,26/03/2012-13:34:54,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,182,-70.612797,40.386367,28/03/2012-23:50:24,1060,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,1921,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,206,0,0,67,0,83,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0
HB201201,201202,160,-71.257225,41.368758,26/03/2012-11:56:19,3450,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
HB201201,201202,375,-69.378403,43.407662,29/04/2012-20:37:06,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,0,4,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,87,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,10,0
HB201201,201202,264,-67.340818,41.174223,12/04/2012-08:46:39,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,0,0,0,6,0,0,63,0,0,8,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,16,0,0,0,0,0,0,0,0,0,0
HB201201,201202,339,-69.87151,42.198295,25/04/2012-17:58:09,1270,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,2,0,0,2,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,33,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,7,0
HB201201,201202,385,-68.079848,44.105028,01/05/2012-05:17:54,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,8,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,110,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2141,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HB201201,201202,279,-66.998103,41.256738,13/04/2012-23:33:02,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3065,0,0,0,6,0,0,24,0,0,2,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,10,0,0,0,0,0,0,0,0,0,0
HB201201,201202,214,-69.308052,41.278653,06/04/2012-02:20:23,1230,3,0,0,0,0,63,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,27,47,0,0,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,22,0,0,0,0,0,0,0,0,0,0,10,0,18,0,0,8,0,0,0,0,0,0,0,32,0,4,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,1,1,1,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,14,0,0,0,0,0,0,0,0,1,0
